2.757e+00
3.887e+00
4.092e+00
3.414e+00
2.685e+00
2.914e+00
2.731e+00
2.660e+00
2.454e+00
2.462e+00
2.360e+00
2.336e+00
2.311e+00
2.292e+00
2.262e+00
2.242e+00
2.229e+00
2.215e+00
2.204e+00
2.191e+00
2.181e+00
