2.757e+00
3.474e+00
4.583e+00
5.100e+00
5.422e+00
8.253e+00
1.059e+01
1.409e+01
1.785e+01
2.441e+01
3.127e+01
4.215e+01
5.648e+01
7.545e+01
9.950e+01
1.329e+02
1.771e+02
2.368e+02
3.153e+02
4.210e+02
5.604e+02
